step,transition,real_power_w,variant,sim_settle_power_w,sim_contact_count,error_w,abs_error_w,squared_error_w2
1,mu2->mu3,69.8860668899035,framekp_40_legkp_10,65.45951980894365,6.840000000000001,-4.42654708095985,4.42654708095985,19.594319059954167
2,mu3->mu4,94.59434099770256,framekp_40_legkp_10,123.05032716404125,8.386666666666667,28.45598616633869,28.45598616633869,809.7431486988589
3,mu4->mu5,100.93387788469836,framekp_40_legkp_10,116.31470680389728,9.626666666666667,15.380828919198919,15.380828919198919,236.56989824166578
4,mu5->mu6,79.77128204427612,framekp_40_legkp_10,58.91347226374747,5.506666666666667,-20.857809780528648,20.857809780528648,435.0482288407165
5,mu6->mu7,115.83109571499895,framekp_40_legkp_10,62.0842789102514,3.8600000000000003,-53.74681680474755,53.74681680474755,2888.720316643094
6,mu7->mu8,96.33021582528467,framekp_40_legkp_10,64.51714234767843,8.54,-31.81307347760624,31.81307347760624,1012.0716440915735
7,mu8->mu9,46.13448925666419,framekp_40_legkp_10,55.75684663508908,8.293333333333333,9.622357378424894,9.622357378424894,92.589761518128
8,mu9->mu8,61.097407555718384,framekp_40_legkp_10,64.09567570314437,6.046666666666667,2.998268147425982,2.998268147425982,8.98961188386923
9,mu8->mu7,84.58924256956202,framekp_40_legkp_10,86.71504883868121,4.96,2.1258062691191952,2.1258062691191952,4.519052293826472
10,mu7->mu6,59.242795325639335,framekp_40_legkp_10,65.8644059312546,4.966666666666667,6.62161060561526,6.62161060561526,43.84572701239649
11,mu6->mu5,69.61848326670285,framekp_40_legkp_10,84.49161393971048,9.086666666666666,14.873130673007623,14.873130673007623,221.21001601636019
12,mu5->mu4,76.28941861499858,framekp_40_legkp_10,112.54173100794716,9.42,36.25231239294858,36.25231239294858,1314.2301538359334
13,mu4->mu3,71.6809426474985,framekp_40_legkp_10,68.83502820891879,8.5,-2.8459144385797117,2.8459144385797117,8.099228991716476
14,mu3->mu2,82.7665833672965,framekp_40_legkp_10,87.11240618543911,5.08,4.345822818142608,4.345822818142608,18.88617596668896
0,mu1->mu2,70.76015488769241,framekp_50_legkp_10,125.22528996458573,6.519999999999999,54.46513507689332,54.46513507689332,2966.450938944235
1,mu2->mu3,69.8860668899035,framekp_50_legkp_10,66.19110209890583,7.213333333333333,-3.6949647909976733,3.6949647909976733,13.65276480671248
2,mu3->mu4,94.59434099770256,framekp_50_legkp_10,123.11835997265186,7.7333333333333325,28.5240189749493,28.5240189749493,813.6196584832677
3,mu4->mu5,100.93387788469836,framekp_50_legkp_10,118.35641433990125,9.16,17.422536455202888,17.422536455202888,303.5447765328736
4,mu5->mu6,79.77128204427612,framekp_50_legkp_10,59.005657075628804,5.82,-20.765624968647316,20.765624968647316,431.2111803385088
5,mu6->mu7,115.83109571499895,framekp_50_legkp_10,64.10096089255516,3.8199999999999994,-51.73013482244379,51.73013482244379,2676.0068487482113
6,mu7->mu8,96.33021582528467,framekp_50_legkp_10,67.05817076263668,8.8,-29.27204506264799,29.27204506264799,856.8526221496945
7,mu8->mu9,46.13448925666419,framekp_50_legkp_10,57.25713218531612,8.333333333333334,11.122642928651928,11.122642928651928,123.71318571829073
8,mu9->mu8,61.097407555718384,framekp_50_legkp_10,65.92092420083462,5.6466666666666665,4.823516645116236,4.823516645116236,23.266312825713385
9,mu8->mu7,84.58924256956202,framekp_50_legkp_10,88.30041036339317,4.966666666666667,3.7111677938311516,3.7111677938311516,13.772766393969578
10,mu7->mu6,59.242795325639335,framekp_50_legkp_10,67.38341073333552,5.3133333333333335,8.140615407696188,8.140615407696188,66.26961921602057
11,mu6->mu5,69.61848326670285,framekp_50_legkp_10,86.24072157984136,8.886666666666667,16.62223831313851,16.62223831313851,276.2988065387698
12,mu5->mu4,76.28941861499858,framekp_50_legkp_10,114.01009577815125,9.46,37.72067716315267,37.72067716315267,1422.8494856467876
13,mu4->mu3,71.6809426474985,framekp_50_legkp_10,69.9956318430229,9.313333333333333,-1.6853108044755913,1.6853108044755913,2.840272507682165
14,mu3->mu2,82.7665833672965,framekp_50_legkp_10,88.63781056019083,5.053333333333334,5.871227192894324,5.871227192894324,34.47130875058176
0,mu1->mu2,70.76015488769241,framekp_20_legkp_15,114.45913431167423,4.946666666666666,43.698979423981825,43.698979423981825,1909.600802697587
1,mu2->mu3,69.8860668899035,framekp_20_legkp_15,70.32265650219813,8.22,0.43658961229462534,0.43658961229462534,0.19061048956357127
2,mu3->mu4,94.59434099770256,framekp_20_legkp_15,143.22495551586888,7.706666666666666,48.630614518166325,48.630614518166325,2364.9366684144893
3,mu4->mu5,100.93387788469836,framekp_20_legkp_15,127.53448648957661,8.166666666666666,26.600608604878246,26.600608604878246,707.5923781499226
4,mu5->mu6,79.77128204427612,framekp_20_legkp_15,64.84244253409874,5.52,-14.928839510177383,14.928839510177383,222.87024912063328
5,mu6->mu7,115.83109571499895,framekp_20_legkp_15,58.03860568202833,3.72,-57.79249003297062,57.79249003297062,3339.971904211008
6,mu7->mu8,96.33021582528467,framekp_20_legkp_15,65.94962328149505,7.173333333333334,-30.380592543789618,30.380592543789618,922.9804033117654
7,mu8->mu9,46.13448925666419,framekp_20_legkp_15,60.6135881097641,8.48,14.479098853099913,14.479098853099913,209.6443035978392
8,mu9->mu8,61.097407555718384,framekp_20_legkp_15,67.55898609107118,7.959999999999999,6.461578535352793,6.461578535352793,41.75199716853194
9,mu8->mu7,84.58924256956202,framekp_20_legkp_15,86.55606127929495,5.706666666666667,1.9668187097329337,1.9668187097329337,3.868375836955522
10,mu7->mu6,59.242795325639335,framekp_20_legkp_15,72.49749249320352,4.513333333333334,13.254697167564188,13.254697167564188,175.6869970038341
11,mu6->mu5,69.61848326670285,framekp_20_legkp_15,92.66927509224881,7.7666666666666675,23.050791825545957,23.050791825545957,531.3390037846564
12,mu5->mu4,76.28941861499858,framekp_20_legkp_15,132.94374183618916,10.12,56.65432322119058,56.65432322119058,3209.7123396511342
13,mu4->mu3,71.6809426474985,framekp_20_legkp_15,73.68293038046967,11.486666666666666,2.0019877329711733,2.0019877329711733,4.0079548829670575
14,mu3->mu2,82.7665833672965,framekp_20_legkp_15,90.28828143457577,5.506666666666667,7.52169806727926,7.52169806727926,56.57594181531256
0,mu1->mu2,70.76015488769241,framekp_30_legkp_15,123.76282762516112,4.46,53.002672737468714,53.002672737468714,2809.2833173152094
1,mu2->mu3,69.8860668899035,framekp_30_legkp_15,71.97014938187604,10.653333333333334,2.084082491972538,2.084082491972538,4.343399833346463
2,mu3->mu4,94.59434099770256,framekp_30_legkp_15,143.13076440719237,7.773333333333333,48.536423409489814,48.536423409489814,2355.784397385271
3,mu4->mu5,100.93387788469836,framekp_30_legkp_15,129.12430042046637,8.66,28.190422535768008,28.190422535768008,794.6999227451367
4,mu5->mu6,79.77128204427612,framekp_30_legkp_15,64.87790917293789,6.1,-14.89337287133823,14.89337287133823,221.81255548471353
5,mu6->mu7,115.83109571499895,framekp_30_legkp_15,62.22717376372359,3.646666666666667,-53.60392195127536,53.60392195127536,2873.3804485584205
6,mu7->mu8,96.33021582528467,framekp_30_legkp_15,68.80341738929543,6.826666666666666,-27.526798435989235,27.526798435989235,757.7246321355794
7,mu8->mu9,46.13448925666419,framekp_30_legkp_15,59.47754075967491,7.779999999999999,13.34305150301072,13.34305150301072,178.03702341199664
8,mu9->mu8,61.097407555718384,framekp_30_legkp_15,66.373170464163,7.4,5.275762908444612,5.275762908444612,27.833674266119953
9,mu8->mu7,84.58924256956202,framekp_30_legkp_15,89.88784754368355,5.573333333333333,5.298604974121531,5.298604974121531,28.07521467178543
10,mu7->mu6,59.242795325639335,framekp_30_legkp_15,73.18952273039528,5.44,13.946727404755947,13.946727404755947,194.51120530257054
11,mu6->mu5,69.61848326670285,framekp_30_legkp_15,92.87297083298787,7.633333333333335,23.25448756628502,23.25448756628502,540.7711919705047
12,mu5->mu4,76.28941861499858,framekp_30_legkp_15,133.65410848174992,10.546666666666667,57.364689866751334,57.364689866751334,3290.7076435085633
13,mu4->mu3,71.6809426474985,framekp_30_legkp_15,77.00348885745366,11.146666666666667,5.3225462099551635,5.3225462099551635,28.329498157108077
14,mu3->mu2,82.7665833672965,framekp_30_legkp_15,92.18603323920512,5.26,9.419449871908611,9.419449871908611,88.72603588939916
0,mu1->mu2,70.76015488769241,framekp_40_legkp_15,135.34805868205464,4.406666666666666,64.58790379436223,64.58790379436223,4171.597316549792
1,mu2->mu3,69.8860668899035,framekp_40_legkp_15,73.86754291552207,10.106666666666667,3.981476025618562,3.981476025618562,15.852151342575382
2,mu3->mu4,94.59434099770256,framekp_40_legkp_15,143.00566887864989,7.833333333333333,48.411327880947326,48.411327880947326,2343.656667196588
3,mu4->mu5,100.93387788469836,framekp_40_legkp_15,130.32652070063895,8.92,29.39264281594059,29.39264281594059,863.927451705464
4,mu5->mu6,79.77128204427612,framekp_40_legkp_15,66.75738480700278,6.946666666666667,-13.01389723727334,13.01389723727334,169.36152130231068
5,mu6->mu7,115.83109571499895,framekp_40_legkp_15,65.28659001897907,3.62,-50.54450569601988,50.54450569601988,2554.7470560549864
6,mu7->mu8,96.33021582528467,framekp_40_legkp_15,71.28377283461082,6.586666666666668,-25.046442990673853,25.046442990673853,627.3243064850753
7,mu8->mu9,46.13448925666419,framekp_40_legkp_15,59.22906987875082,8.113333333333333,13.094580622086632,13.094580622086632,171.46804166832672
8,mu9->mu8,61.097407555718384,framekp_40_legkp_15,68.80838158325864,7.8,7.710974027540253,7.710974027540253,59.45912045340035
9,mu8->mu7,84.58924256956202,framekp_40_legkp_15,91.22558736422792,5.4,6.636344794665902,6.636344794665902,44.04107223368921
10,mu7->mu6,59.242795325639335,framekp_40_legkp_15,75.2698908227597,6.466666666666667,16.02709549712037,16.02709549712037,256.8677900738161
11,mu6->mu5,69.61848326670285,framekp_40_legkp_15,94.1383494102989,7.62,24.519866143596047,24.519866143596047,601.2238356998677
12,mu5->mu4,76.28941861499858,framekp_40_legkp_15,134.96940806056267,11.22,58.67998944556409,58.67998944556409,3443.341161331513
13,mu4->mu3,71.6809426474985,framekp_40_legkp_15,78.49384046201683,10.78,6.812897814518337,6.812897814518337,46.41557663106873
14,mu3->mu2,82.7665833672965,framekp_40_legkp_15,93.02038544645337,5.1466666666666665,10.25380207915687,10.25380207915687,105.14045707852175
0,mu1->mu2,70.76015488769241,framekp_50_legkp_15,152.13426771790353,4.44,81.37411283021112,81.37411283021112,6621.746238903929
1,mu2->mu3,69.8860668899035,framekp_50_legkp_15,74.95864521728765,9.733333333333333,5.07257832738415,5.07257832738415,25.73105088744738
2,mu3->mu4,94.59434099770256,framekp_50_legkp_15,142.88111933050732,8.56,48.28677833280476,48.28677833280476,2331.612961761423
3,mu4->mu5,100.93387788469836,framekp_50_legkp_15,131.26187205024698,9.346666666666666,30.327994165548617,30.327994165548617,919.787230105551
4,mu5->mu6,79.77128204427612,framekp_50_legkp_15,69.06366879246207,7.68,-10.707613251814053,10.707613251814053,114.6529815504239
5,mu6->mu7,115.83109571499895,framekp_50_legkp_15,68.32564388690848,3.6399999999999997,-47.50545182809047,47.50545182809047,2256.7679533910245
6,mu7->mu8,96.33021582528467,framekp_50_legkp_15,73.77969504244415,6.466666666666667,-22.550520782840522,22.550520782840522,508.5259875773223
7,mu8->mu9,46.13448925666419,framekp_50_legkp_15,60.58757998616983,8.326666666666666,14.45309072950564,14.45309072950564,208.89183163532186
8,mu9->mu8,61.097407555718384,framekp_50_legkp_15,69.69736097279267,7.279999999999999,8.599953417074282,8.599953417074282,73.95919877584763
9,mu8->mu7,84.58924256956202,framekp_50_legkp_15,93.08873460607765,5.866666666666666,8.499492036515633,8.499492036515633,72.24136487879267
10,mu7->mu6,59.242795325639335,framekp_50_legkp_15,77.46767569875955,7.073333333333333,18.224880373120214,18.224880373120214,332.1462646145424
11,mu6->mu5,69.61848326670285,framekp_50_legkp_15,96.24851409792721,7.6066666666666665,26.63003083122436,26.63003083122436,709.15854207196
12,mu5->mu4,76.28941861499858,framekp_50_legkp_15,136.442358524769,11.666666666666666,60.15293990977041,60.15293990977041,3618.37617978845
13,mu4->mu3,71.6809426474985,framekp_50_legkp_15,79.7637957440121,10.546666666666667,8.082853096513603,8.082853096513603,65.33251417981953
14,mu3->mu2,82.7665833672965,framekp_50_legkp_15,94.28120122486693,5.1866666666666665,11.514617857570428,11.514617857570428,132.5864244058798
0,mu1->mu2,70.76015488769241,framekp_20_legkp_20,124.95470503028885,4.366666666666666,54.19455014259644,54.19455014259644,2937.0492651584
1,mu2->mu3,69.8860668899035,framekp_20_legkp_20,77.6187965587002,9.746666666666666,7.7327296687966935,7.7327296687966935,59.795108130688625
2,mu3->mu4,94.59434099770256,framekp_20_legkp_20,158.74330453463685,8.206666666666667,64.14896353693429,64.14896353693429,4115.089522862925
3,mu4->mu5,100.93387788469836,framekp_20_legkp_20,138.0180329546514,9.373333333333333,37.08415506995304,37.08415506995304,1375.2345572523238
4,mu5->mu6,79.77128204427612,framekp_20_legkp_20,69.39720546524278,5.6866666666666665,-10.374076579033343,10.374076579033343,107.62146486764814
5,mu6->mu7,115.83109571499895,framekp_20_legkp_20,58.856256559478155,3.6666666666666665,-56.9748391555208,56.9748391555208,3246.1322967974656
6,mu7->mu8,96.33021582528467,framekp_20_legkp_20,68.9777615517799,5.6866666666666665,-27.35245427350476,27.35245427350476,748.1567547841689
7,mu8->mu9,46.13448925666419,framekp_20_legkp_20,62.229633170652576,7.753333333333333,16.095143913988387,16.095143913988387,259.05365761199744
8,mu9->mu8,61.097407555718384,framekp_20_legkp_20,71.5408342085646,6.82,10.44342665284622,10.44342665284622,109.0651602533788
9,mu8->mu7,84.58924256956202,framekp_20_legkp_20,92.38811607665266,6.540000000000001,7.798873507090647,7.798873507090647,60.82242797960037
10,mu7->mu6,59.242795325639335,framekp_20_legkp_20,76.35133429626609,5.06,17.108538970626753,17.108538970626753,292.7021057094543
11,mu6->mu5,69.61848326670285,framekp_20_legkp_20,100.0743994352158,7.693333333333333,30.455916168512942,30.455916168512942,927.5628296634881
12,mu5->mu4,76.28941861499858,framekp_20_legkp_20,150.3982161730777,11.766666666666667,74.10879755807913,74.10879755807913,5492.113875504356
13,mu4->mu3,71.6809426474985,framekp_20_legkp_20,79.08442271673246,9.973333333333333,7.403480069233964,7.403480069233964,54.81151713554455
14,mu3->mu2,82.7665833672965,framekp_20_legkp_20,94.25685332231451,5.493333333333333,11.490269955018007,11.490269955018007,132.02630363918954
0,mu1->mu2,70.76015488769241,framekp_30_legkp_20,139.15918037781924,4.36,68.39902549012683,68.39902549012683,4678.42668799902
1,mu2->mu3,69.8860668899035,framekp_30_legkp_20,78.45717627054141,8.42,8.571109380637907,8.571109380637907,73.46391601485912
2,mu3->mu4,94.59434099770256,framekp_30_legkp_20,159.5183611757714,10.2,64.92402017806883,64.92402017806883,4215.128396082288
3,mu4->mu5,100.93387788469836,framekp_30_legkp_20,141.5473697143624,12.866666666666669,40.61349182966403,40.61349182966403,1649.4557185981866
4,mu5->mu6,79.77128204427612,framekp_30_legkp_20,70.9406060178238,7.26,-8.830676026452323,8.830676026452323,77.9808390841598
5,mu6->mu7,115.83109571499895,framekp_30_legkp_20,64.01161484298046,3.586666666666667,-51.81948087201849,51.81948087201849,2685.25859784549
6,mu7->mu8,96.33021582528467,framekp_30_legkp_20,72.42025488527281,4.78,-23.909960940011857,23.909960940011857,571.6862321528927
7,mu8->mu9,46.13448925666419,framekp_30_legkp_20,63.85252653398957,8.34,17.71803727732538,17.71803727732538,313.9288449606917
8,mu9->mu8,61.097407555718384,framekp_30_legkp_20,69.26550774554963,5.693333333333333,8.168100189831243,8.168100189831243,66.71786071112119
9,mu8->mu7,84.58924256956202,framekp_30_legkp_20,97.29631664697246,8.74,12.70707407741044,12.70707407741044,161.46973160879637
10,mu7->mu6,59.242795325639335,framekp_30_legkp_20,78.53295835562226,6.413333333333332,19.29016302998292,19.29016302998292,372.1103897233199
11,mu6->mu5,69.61848326670285,framekp_30_legkp_20,101.58264645383112,7.526666666666666,31.964163187128264,31.964163187128264,1021.7077282533658
12,mu5->mu4,76.28941861499858,framekp_30_legkp_20,152.11377792585546,11.926666666666666,75.82435931085688,75.82435931085688,5749.333464901928
13,mu4->mu3,71.6809426474985,framekp_30_legkp_20,84.3218614523399,8.853333333333333,12.640918804841405,12.640918804841405,159.79282823059307
14,mu3->mu2,82.7665833672965,framekp_30_legkp_20,98.22129822642096,8.0,15.45471485912445,15.45471485912445,238.8482113768421
0,mu1->mu2,70.76015488769241,framekp_40_legkp_20,154.03540866639057,4.653333333333333,83.27525377869816,83.27525377869816,6934.767891906582
1,mu2->mu3,69.8860668899035,framekp_40_legkp_20,79.61799831657274,7.5,9.731931426669234,9.731931426669234,94.71048929339229
2,mu3->mu4,94.59434099770256,framekp_40_legkp_20,160.45980934496902,10.74,65.86546834726646,65.86546834726646,4338.25992060476
3,mu4->mu5,100.93387788469836,framekp_40_legkp_20,144.712161837391,13.566666666666666,43.77828395269263,43.77828395269263,1916.5381458425852
4,mu5->mu6,79.77128204427612,framekp_40_legkp_20,73.52287798334675,8.3,-6.248404060929374,6.248404060929374,39.042553308638695
5,mu6->mu7,115.83109571499895,framekp_40_legkp_20,66.38165796186715,3.56,-49.449437753131804,49.449437753131804,2445.246894100857
6,mu7->mu8,96.33021582528467,framekp_40_legkp_20,74.63984128802828,4.206666666666667,-21.69037453725639,21.69037453725639,470.4723475664603
7,mu8->mu9,46.13448925666419,framekp_40_legkp_20,63.28708847740073,8.16,17.15259922073654,17.15259922073654,294.2116600272118
8,mu9->mu8,61.097407555718384,framekp_40_legkp_20,75.05423360481643,6.173333333333333,13.956826049098048,13.956826049098048,194.79299336478184
9,mu8->mu7,84.58924256956202,framekp_40_legkp_20,99.88869796267694,9.413333333333334,15.299455393114926,15.299455393114926,234.07333532591338
10,mu7->mu6,59.242795325639335,framekp_40_legkp_20,82.79954664323479,7.526666666666666,23.556751317595456,23.556751317595456,554.9205326390353
11,mu6->mu5,69.61848326670285,framekp_40_legkp_20,102.53524107026185,7.526666666666666,32.916757803558994,32.916757803558994,1083.512944298162
12,mu5->mu4,76.28941861499858,framekp_40_legkp_20,153.64935458617333,11.893333333333333,77.35993597117475,77.35993597117475,5984.559693464257
13,mu4->mu3,71.6809426474985,framekp_40_legkp_20,86.86152364211179,7.9333333333333345,15.180580994613294,15.180580994613294,230.45003933401435
14,mu3->mu2,82.7665833672965,framekp_40_legkp_20,100.46416822016545,9.14,17.697584852868943,17.697584852868943,313.2045096244962
